Timestamp (s),Latitude (deg),Longitude (deg),Speed (km/h)
167.440,50.44943241,30.52175766,27.63
167.480,50.44943034,30.52176056,27.79
167.520,50.44942828,30.52176352,27.96
167.560,50.44942624,30.52176654,28.12
167.600,50.44942421,30.52176962,28.28
167.640,50.44942219,30.52177276,28.45
167.680,50.44942019,30.52177596,28.61
167.720,50.44941821,30.52177922,28.78
167.760,50.44941623,30.52178254,28.94
167.800,50.44941428,30.52178591,29.11
167.840,50.44941233,30.52178933,29.27
167.880,50.44941041,30.52179282,29.43
167.920,50.44940849,30.52179635,29.60
167.960,50.44940659,30.52179994,29.76
168.000,50.44940471,30.52180357,29.92
168.040,50.44940284,30.52180726,30.07
168.080,50.44940098,30.52181100,30.23
168.120,50.44939914,30.52181478,30.38
168.160,50.44939731,30.52181861,30.53
168.200,50.44939550,30.52182249,30.68
168.240,50.44939370,30.52182641,30.83
168.280,50.44939192,30.52183038,30.98
168.320,50.44939015,30.52183439,31.12
168.360,50.44938840,30.52183844,31.26
168.400,50.44938666,30.52184253,31.39
168.440,50.44938493,30.52184666,31.53
168.480,50.44938322,30.52185084,31.66
168.520,50.44938153,30.52185505,31.78
168.560,50.44937984,30.52185929,31.91
168.600,50.44937818,30.52186358,32.03
168.640,50.44937652,30.52186789,32.14
168.680,50.44937489,30.52187225,32.25
168.720,50.44937326,30.52187663,32.36
168.760,50.44937165,30.52188105,32.47
168.800,50.44937006,30.52188550,32.57
168.840,50.44936848,30.52188998,32.66
168.880,50.44936691,30.52189448,32.76
168.920,50.44936536,30.52189902,32.84
168.960,50.44936382,30.52190358,32.93
169.000,50.44936230,30.52190817,33.01
169.040,50.44936079,30.52191278,33.08
169.080,50.44935930,30.52191742,33.15
169.120,50.44935783,30.52192210,33.31
169.160,50.44935640,30.52192687,33.61
169.200,50.44935501,30.52193172,33.94
169.240,50.44935366,30.52193666,34.28
169.280,50.44935235,30.52194168,34.62
169.320,50.44935108,30.52194679,34.97
169.360,50.44934984,30.52195197,35.31
169.400,50.44934864,30.52195723,35.65
169.440,50.44934747,30.52196257,36.00
169.480,50.44934634,30.52196798,36.34
169.520,50.44934523,30.52197346,36.68
169.560,50.44934416,30.52197901,37.01
169.600,50.44934311,30.52198463,37.34
169.640,50.44934209,30.52199031,37.67
169.680,50.44934110,30.52199606,37.99
169.720,50.44934013,30.52200187,38.31
169.760,50.44933919,30.52200774,38.62
169.800,50.44933827,30.52201366,38.92
169.840,50.44933736,30.52201965,39.22
169.880,50.44933648,30.52202568,39.50
169.920,50.44933562,30.52203177,39.78
169.960,50.44933477,30.52203790,40.06
170.000,50.44933394,30.52204409,40.32
170.040,50.44933312,30.52205032,40.58
170.080,50.44933232,30.52205659,40.82
170.120,50.44933153,30.52206291,41.06
170.160,50.44933075,30.52206926,41.29
170.200,50.44932998,30.52207565,41.50
170.240,50.44932921,30.52208208,41.71
170.280,50.44932846,30.52208854,41.91
170.320,50.44932771,30.52209503,42.10
170.360,50.44932696,30.52210156,42.27
170.400,50.44932622,30.52210811,42.44
170.440,50.44932548,30.52211468,42.60
170.480,50.44932473,30.52212128,42.74
170.520,50.44932399,30.52212790,42.88
170.560,50.44932325,30.52213454,43.01
170.600,50.44932250,30.52214119,43.12
170.640,50.44932175,30.52214787,43.23
170.680,50.44932099,30.52215455,43.32
170.720,50.44932023,30.52216125,43.41
170.760,50.44931945,30.52216796,43.48
170.800,50.44931867,30.52217467,43.55
170.840,50.44931787,30.52218139,43.60
170.880,50.44931707,30.52218811,43.64
170.920,50.44931625,30.52219484,43.68
170.960,50.44931541,30.52220156,43.70
171.000,50.44931456,30.52220828,43.72
171.040,50.44931369,30.52221500,43.72
171.080,50.44931280,30.52222171,43.72
171.120,50.44931190,30.52222841,43.71
171.160,50.44931097,30.52223510,43.69
171.200,50.44931002,30.52224178,43.66
171.240,50.44930904,30.52224844,43.62
171.280,50.44930804,30.52225509,43.57
171.320,50.44930702,30.52226172,43.52
171.360,50.44930596,30.52226833,43.46
171.400,50.44930488,30.52227491,43.39
171.440,50.44930377,30.52228147,43.32
171.480,50.44930262,30.52228801,43.23
171.520,50.44930145,30.52229451,43.15
171.560,50.44930023,30.52230099,43.05
171.600,50.44929899,30.52230743,42.96
171.640,50.44929771,30.52231384,42.85
171.680,50.44929638,30.52232021,42.75
171.720,50.44929503,30.52232655,42.64
171.760,50.44929363,30.52233284,42.52
171.800,50.44929218,30.52233909,42.41
171.840,50.44929070,30.52234530,42.35
171.880,50.44928919,30.52235151,42.40
171.920,50.44928765,30.52235772,42.50
171.960,50.44928608,30.52236393,42.60
172.000,50.44928449,30.52237013,42.70
172.040,50.44928287,30.52237634,42.80
172.080,50.44928122,30.52238255,42.90
172.120,50.44927955,30.52238876,42.99
172.160,50.44927786,30.52239496,43.09
172.200,50.44927614,30.52240117,43.18
172.240,50.44927440,30.52240738,43.27
172.280,50.44927264,30.52241359,43.36
172.320,50.44927085,30.52241979,43.45
172.360,50.44926905,30.52242600,43.54
172.400,50.44926722,30.52243221,43.62
172.440,50.44926537,30.52243842,43.71
172.480,50.44926351,30.52244462,43.79
172.520,50.44926162,30.52245083,43.87
172.560,50.44925972,30.52245704,43.94
172.600,50.44925780,30.52246325,44.02
172.640,50.44925587,30.52246945,44.09
172.680,50.44925392,30.52247566,44.16
172.720,50.44925195,30.52248187,44.23
172.760,50.44924997,30.52248807,44.29
172.800,50.44924798,30.52249428,44.36
172.840,50.44924597,30.52250049,44.42
172.880,50.44924395,30.52250670,44.48
172.920,50.44924192,30.52251290,44.53
172.960,50.44923987,30.52251911,44.58
173.000,50.44923782,30.52252532,44.63
173.040,50.44923575,30.52253153,44.68
173.080,50.44923368,30.52253773,44.72
173.120,50.44923159,30.52254394,44.77
173.160,50.44922950,30.52255015,44.80
173.200,50.44922740,30.52255636,44.84
173.240,50.44922530,30.52256256,44.87
173.280,50.44922318,30.52256877,44.90
173.320,50.44922106,30.52257498,44.93
173.360,50.44921894,30.52258119,44.95
173.400,50.44921681,30.52258739,44.97
173.440,50.44921468,30.52259360,44.99
173.480,50.44921255,30.52259981,45.01
173.520,50.44921041,30.52260602,45.02
173.560,50.44920827,30.52261222,45.03
173.600,50.44920613,30.52261843,45.03
173.640,50.44920399,30.52262464,45.04
173.680,50.44920185,30.52263085,45.04
173.720,50.44919971,30.52263705,45.03
173.760,50.44919757,30.52264326,45.03
173.800,50.44919543,30.52264947,45.02
173.840,50.44919330,30.52265567,45.00
173.880,50.44919117,30.52266188,44.99
173.920,50.44918904,30.52266809,44.97
173.960,50.44918692,30.52267430,44.95
174.000,50.44918480,30.52268050,44.92
174.040,50.44918269,30.52268671,44.90
174.080,50.44918058,30.52269292,44.87
174.120,50.44917849,30.52269913,44.83
174.160,50.44917640,30.52270533,44.80
174.200,50.44917431,30.52271154,44.76
174.240,50.44917224,30.52271775,44.72
174.280,50.44917018,30.52272396,44.67
174.320,50.44916812,30.52273016,44.62
174.360,50.44916608,30.52273637,44.57
174.400,50.44916405,30.52274258,44.52
174.440,50.44916203,30.52274879,44.47
174.480,50.44916003,30.52275499,44.41
174.520,50.44915804,30.52276120,44.35
174.560,50.44915605,30.52276742,44.36
174.600,50.44915405,30.52277366,44.60
174.640,50.44915202,30.52277995,44.97
174.680,50.44914997,30.52278628,45.32
174.720,50.44914789,30.52279265,45.65
174.760,50.44914579,30.52279905,45.97
174.800,50.44914366,30.52280549,46.27
174.840,50.44914152,30.52281196,46.55
174.880,50.44913935,30.52281847,46.81
174.920,50.44913717,30.52282500,47.06
174.960,50.44913497,30.52283156,47.29
175.000,50.44913275,30.52283814,47.51
175.040,50.44913052,30.52284475,47.70
175.080,50.44912828,30.52285138,47.88
175.120,50.44912603,30.52285802,48.04
175.160,50.44912376,30.52286468,48.19
175.200,50.44912148,30.52287136,48.31
175.240,50.44911920,30.52287805,48.42
175.280,50.44911691,30.52288475,48.52
175.320,50.44911461,30.52289146,48.59
175.360,50.44911231,30.52289818,48.65
175.400,50.44911001,30.52290490,48.69
175.440,50.44910771,30.52291162,48.72
175.480,50.44910540,30.52291835,48.72
175.520,50.44910310,30.52292507,48.71
175.560,50.44910079,30.52293179,48.68
175.600,50.44909849,30.52293850,48.64
175.640,50.44909620,30.52294521,48.57
175.680,50.44909391,30.52295191,48.49
175.720,50.44909163,30.52295859,48.40
175.760,50.44908936,30.52296527,48.28
175.800,50.44908709,30.52297193,48.15
175.840,50.44908484,30.52297857,48.00
175.880,50.44908260,30.52298519,47.83
175.920,50.44908037,30.52299179,47.65
175.960,50.44907816,30.52299837,47.45
176.000,50.44907597,30.52300492,47.23
176.040,50.44907379,30.52301144,47.00
176.080,50.44907163,30.52301794,46.74
176.120,50.44906949,30.52302440,46.48
176.160,50.44906737,30.52303083,46.19
176.200,50.44906528,30.52303723,45.89
176.240,50.44906320,30.52304359,45.57
176.280,50.44906116,30.52304990,45.23
176.320,50.44905914,30.52305618,44.87
176.360,50.44905714,30.52306242,44.50
176.400,50.44905518,30.52306860,44.11
176.440,50.44905324,30.52307475,43.71
176.480,50.44905134,30.52308084,43.29
176.520,50.44904947,30.52308688,42.85
176.560,50.44904763,30.52309287,42.40
176.600,50.44904583,30.52309880,41.93
176.640,50.44904407,30.52310467,41.44
176.680,50.44904234,30.52311049,40.93
176.720,50.44904065,30.52311624,40.41
176.760,50.44903901,30.52312193,39.87
176.800,50.44903740,30.52312756,39.32
176.840,50.44903584,30.52313311,38.75
176.880,50.44903432,30.52313860,38.17
176.920,50.44903285,30.52314402,37.57
176.960,50.44903142,30.52314936,36.96
177.000,50.44903005,30.52315463,36.33
177.040,50.44902872,30.52315982,35.69
177.080,50.44902744,30.52316493,35.03
177.120,50.44902621,30.52316996,34.36
177.160,50.44902504,30.52317490,33.67
177.200,50.44902392,30.52317976,32.97
177.240,50.44902286,30.52318454,32.26
177.280,50.44902185,30.52318921,31.50
177.320,50.44902088,30.52319375,30.50
177.360,50.44901994,30.52319810,29.35
177.400,50.44901903,30.52320229,28.24
177.440,50.44901815,30.52320632,27.16
177.480,50.44901730,30.52321019,26.12
177.520,50.44901647,30.52321391,25.12
177.560,50.44901568,30.52321748,24.15
177.600,50.44901491,30.52322092,23.21
177.640,50.44901418,30.52322422,22.32
177.680,50.44901347,30.52322739,21.46
177.720,50.44901279,30.52323045,20.63
177.760,50.44901214,30.52323339,19.85
177.800,50.44901152,30.52323622,19.10
177.840,50.44901093,30.52323894,18.38
177.880,50.44901037,30.52324157,17.70
177.920,50.44900983,30.52324411,17.06
177.960,50.44900933,30.52324657,16.46
178.000,50.44900885,30.52324894,15.89
178.040,50.44900841,30.52325125,15.36
178.080,50.44900799,30.52325348,14.87
178.120,50.44900760,30.52325566,14.42
178.160,50.44900724,30.52325778,14.00
178.200,50.44900691,30.52325985,13.63
178.240,50.44900661,30.52326188,13.29
178.280,50.44900634,30.52326388,13.00
178.320,50.44900609,30.52326584,12.75
178.360,50.44900588,30.52326777,12.54
178.400,50.44900569,30.52326969,12.38
178.440,50.44900554,30.52327160,12.26
178.480,50.44900541,30.52327350,12.18
178.520,50.44900531,30.52327539,12.15
178.560,50.44900524,30.52327730,12.16
178.600,50.44900520,30.52327921,12.22
178.640,50.44900519,30.52328114,12.33
178.680,50.44900520,30.52328310,12.47
178.720,50.44900525,30.52328508,12.67
178.760,50.44900533,30.52328710,12.91
178.800,50.44900543,30.52328917,13.19
178.840,50.44900556,30.52329127,13.52
178.880,50.44900572,30.52329344,13.89
178.920,50.44900592,30.52329566,14.30
178.960,50.44900614,30.52329794,14.75
179.000,50.44900638,30.52330030,15.25
179.040,50.44900666,30.52330274,15.78
179.080,50.44900697,30.52330525,16.36
179.120,50.44900730,30.52330786,16.97
179.160,50.44900767,30.52331057,17.63
179.200,50.44900806,30.52331337,18.32
179.240,50.44900849,30.52331628,19.05
179.280,50.44900894,30.52331931,19.82
179.320,50.44900942,30.52332245,20.63
179.360,50.44900993,30.52332572,21.48
179.400,50.44901047,30.52332912,22.36
179.440,50.44901104,30.52333266,23.28
179.480,50.44901163,30.52333635,24.24
179.520,50.44901226,30.52334018,25.24
179.560,50.44901291,30.52334416,26.27
179.600,50.44901360,30.52334831,27.34
179.640,50.44901431,30.52335263,28.45
179.680,50.44901505,30.52335712,29.59
179.720,50.44901582,30.52336179,30.77
179.760,50.44901662,30.52336664,31.99
179.800,50.44901745,30.52337169,33.24
179.840,50.44901831,30.52337693,34.54
179.880,50.44901919,30.52338238,35.87
179.920,50.44902011,30.52338803,37.23
179.960,50.44902105,30.52339391,38.64
